fecha,valor
2012-02-24T00:00:00-06:00,507.84000000
2012-02-25T00:00:00-06:00,505.77000000
2012-02-26T00:00:00-06:00,505.77000000
2012-02-27T00:00:00-06:00,505.77000000
2012-02-28T00:00:00-06:00,504.83000000
2012-02-29T00:00:00-06:00,505.66000000
2012-03-01T00:00:00-06:00,506.00000000
2012-03-02T00:00:00-06:00,505.96000000
2012-03-03T00:00:00-06:00,505.99000000
2012-03-04T00:00:00-06:00,505.99000000
2012-03-05T00:00:00-06:00,505.99000000
2012-03-06T00:00:00-06:00,506.08000000
2012-03-07T00:00:00-06:00,506.10000000
2012-03-08T00:00:00-06:00,506.09000000
2012-03-09T00:00:00-06:00,505.24000000
2012-03-10T00:00:00-06:00,503.89000000
2012-03-11T00:00:00-06:00,503.89000000
2012-03-12T00:00:00-06:00,503.89000000
2012-03-13T00:00:00-06:00,503.59000000
2012-03-14T00:00:00-06:00,503.35000000
2012-03-15T00:00:00-06:00,503.27000000
2012-03-16T00:00:00-06:00,501.62000000
2012-03-17T00:00:00-06:00,500.42000000
2012-03-18T00:00:00-06:00,500.42000000
2012-03-19T00:00:00-06:00,500.42000000
2012-03-20T00:00:00-06:00,501.25000000
2012-03-21T00:00:00-06:00,502.84000000
2012-03-22T00:00:00-06:00,502.77000000
2012-03-23T00:00:00-06:00,502.30000000
2012-03-24T00:00:00-06:00,501.11000000
2012-03-25T00:00:00-06:00,501.11000000
2012-03-26T00:00:00-06:00,501.11000000
2012-03-27T00:00:00-06:00,502.01000000
2012-03-28T00:00:00-06:00,501.84000000
2012-03-29T00:00:00-06:00,501.19000000
2012-03-30T00:00:00-06:00,502.65000000
2012-03-31T00:00:00-06:00,502.58000000
2012-04-01T00:00:00-06:00,502.58000000
2012-04-02T00:00:00-06:00,502.58000000
2012-04-03T00:00:00-06:00,501.69000000
2012-04-04T00:00:00-06:00,501.62000000
2012-04-05T00:00:00-06:00,501.33000000
2012-04-06T00:00:00-06:00,501.33000000
2012-04-07T00:00:00-06:00,501.33000000
2012-04-08T00:00:00-06:00,501.33000000
2012-04-09T00:00:00-06:00,501.33000000
2012-04-10T00:00:00-06:00,501.35000000
2012-04-11T00:00:00-06:00,501.44000000
2012-04-12T00:00:00-06:00,501.44000000
2012-04-13T00:00:00-06:00,500.49000000
2012-04-14T00:00:00-06:00,498.83000000
2012-04-15T00:00:00-06:00,498.83000000
2012-04-16T00:00:00-06:00,498.83000000
2012-04-17T00:00:00-06:00,498.17000000
2012-04-18T00:00:00-06:00,496.75000000
2012-04-19T00:00:00-06:00,497.64000000
2012-04-20T00:00:00-06:00,497.81000000
2012-04-21T00:00:00-06:00,497.50000000
2012-04-22T00:00:00-06:00,497.50000000
2012-04-23T00:00:00-06:00,497.50000000
2012-04-24T00:00:00-06:00,497.81000000
2012-04-25T00:00:00-06:00,498.60000000
2012-04-26T00:00:00-06:00,498.93000000
2012-04-27T00:00:00-06:00,498.89000000
2012-04-28T00:00:00-06:00,498.54000000
2012-04-29T00:00:00-06:00,498.54000000
2012-04-30T00:00:00-06:00,498.54000000
2012-05-01T00:00:00-06:00,498.75000000
2012-05-02T00:00:00-06:00,498.75000000
2012-05-03T00:00:00-06:00,500.52000000
2012-05-04T00:00:00-06:00,502.05000000
2012-05-05T00:00:00-06:00,502.10000000
2012-05-06T00:00:00-06:00,502.10000000
2012-05-07T00:00:00-06:00,502.10000000
2012-05-08T00:00:00-06:00,502.08000000
2012-05-09T00:00:00-06:00,502.40000000
